$contributor.employer.matched
                                              (Intercept)  cycle2020
F5, INC.                                    -0.4649915574 0.07838962
Fabrinet                                    -0.2102209058 0.07838962
FACTSET RESEARCH SYSTEMS INC                -0.5246946468 0.07838962
FAIRCHILD SEMICONDUCTOR CORP                -0.5484093532 0.07838962
FALCONSTOR SOFTWARE INC                     -0.4563263050 0.07838962
Fastly, Inc.                                -0.5468862836 0.07838962
FDP CORP                                    -0.5072231697 0.07838962
Figma, Inc.                                 -0.4926989192 0.07838962
FILETEK INC                                 -0.4036421694 0.07838962
FINISAR CORP                                -0.4589247707 0.07838962
FIRECOM INC                                 -0.5264289428 0.07838962
FIRST ALERT INC                             -0.4583485786 0.07838962
FIRST SOLAR, INC.                           -0.4679839555 0.07838962
FITBIT, INC.                                -0.4583180187 0.07838962
FLEX LTD.                                   -0.3305877018 0.07838962
Flutter Entertainment plc                   -0.4502933080 0.07838962
FORCE10 NETWORKS INC                        -0.5139173556 0.07838962
FORECROSS CORP                              -0.4270542455 0.07838962
FORESCOUT TECHNOLOGIES, INC                 -0.5275847210 0.07838962
ForgeRock, Inc.                             -0.4418265453 0.07838962
FORMFACTOR INC                              -0.2417104774 0.07838962
Fortinet, Inc.                              -0.4994840441 0.07838962
Frankly Inc                                 -0.5471011935 0.07838962
FREESCALE SEMICONDUCTOR INC                 -0.4670224441 0.07838962
Freeze Tag, Inc.                            -0.5422523169 0.07838962
Freshworks Inc.                             -0.5245984675 0.07838962
FriendFinder Networks Inc.                  -0.5573107743 0.07838962
FSONA SYSTEMS CORP.                         -0.5303225649 0.07838962
FTC Solar, Inc.                             -0.4605437226 0.07838962
FTP SOFTWARE INC                            -0.3821510840 0.07838962
FULCRUM TECHNOLOGIES INC                    -0.4032440859 0.07838962
Full Spectrum Inc.                          -0.3099035355 0.07838962
Function(x) Inc.                            -0.4099529685 0.07838962
FUNDTECH LTD                                -0.5668622305 0.07838962
Fusemachines Inc.                           -0.5883203498 0.07838962
Fusion Connect, Inc.                        -0.4181409582 0.07838962
FUSION-IO, INC.                             -0.6007653225 0.07838962
FWT INC                                     -0.4523587291 0.07838962
GAMES INC                                   -0.4603310476 0.07838962
GAN Ltd                                     -0.5051410888 0.07838962
GARMIN LTD                                  -0.5310688483 0.07838962
GATEWAY INC                                 -0.3878342593 0.07838962
Gawk Inc.                                   -0.4325974790 0.07838962
GBC INTERNATIONAL INC                       -0.4119916924 0.07838962
GCT SEMICONDUCTOR INC                       -0.4681029727 0.07838962
GDC Technology Ltd                          -0.2260308668 0.07838962
GDS Holdings Ltd                            -0.1269023232 0.07838962
GEM SOLUTIONS, INC.                         -0.4950923803 0.07838962
Gen Digital Inc.                            -0.3834228505 0.07838962
GENERAL MICROWAVE CORP                      -0.1005868163 0.07838962
GENESYS TELECOMMUNICATIONS LABORATORIES INC -0.5201718344 0.07838962
GENICOM CORP                                -0.3143981326 0.07838962
Genius Group Ltd                            -0.4609038990 0.07838962
GetGo, Inc.                                 -0.4917388331 0.07838962
Gitlab Inc.                                 -0.5027518936 0.07838962
Glimpse Group, Inc.                         -0.4932777385 0.07838962
GLOBAL INNOVATION CORP.                     -0.4821450042 0.07838962
Global Tech Solutions, Inc.                 -0.3778365827 0.07838962
GLOBAL TECHNOLOGIES LTD                     -0.7063300952 0.07838962
GLOBALFOUNDRIES Inc.                        -0.4930470516 0.07838962
GLOBALSCAPE INC                             -0.5182243769 0.07838962
GLOBECOMM SYSTEMS INC                       -0.7222543362 0.07838962
Glow Holdings, Inc.                         -0.4105035744 0.07838962
GLU MOBILE INC                              -0.5435160881 0.07838962
GoDaddy Inc.                                -0.5255458731 0.07838962
Golden Star Enterprises Ltd.                -0.3178465907 0.07838962
GOMEZ INC                                   -0.3083560398 0.07838962
GOOD TECHNOLOGY Corp                        -0.5061777824 0.07838962
GOOGLE INC.                                 -0.4899355456 0.07838962
GRAPHON CORP                                -0.5186419767 0.07838962
GrayMeta, Inc.                              -0.6395865266 0.07838962
Greentech Innovations, Inc.                 -0.4096323423 0.07838962
GREENWAY MEDICAL TECHNOLOGIES INC           -0.4764418516 0.07838962
GRIFFIN TECHNOLOGY INC                      -0.6317406113 0.07838962
Grindr Inc.                                 -0.5624112981 0.07838962
Growflow Corp.                              -0.5285598598 0.07838962
GSE SYSTEMS INC                             -0.4993198165 0.07838962
GSI TECHNOLOGY INC                          -0.4632215739 0.07838962
GT Advanced Technologies Inc.               -0.1991138993 0.07838962
GTI CORP                                    -0.4473299724 0.07838962
Guar Global Ltd.                            -0.3174599274 0.07838962
Guerrilla RF, Inc.                           0.2868181535 0.07838962
Guidance Software, Inc.                     -0.5777599750 0.07838962
Guidewire Software, Inc.                    -0.5128011658 0.07838962
HADCO CORP                                  -0.4195564778 0.07838962
HANDSPRING INC                              -0.4808952363 0.07838962
Hanwha Q CELLS Co., Ltd.                    -0.4733448191 0.07838962
HARBINGER CORP                              -0.2073924463 0.07838962
HARMONIC INC.                               -0.4415738965 0.07838962
HARRIS CORP                                 -0.3534645674 0.07838962
HashiCorp, Inc.                             -0.5209928434 0.07838962
HAYES CORP                                   0.1050209444 0.07838962
HBO & CO                                    -0.5150993751 0.07838962
HEADWAY TECHNOLOGIES INC                    -0.4099035130 0.07838962
Health Catalyst, Inc.                       -0.4391360416 0.07838962
HEALTH SYSTEMS SOLUTIONS INC                -0.4660651766 0.07838962
HEALTHCARE COM CORP                         -0.5341465866 0.07838962
HEALTHCARE SOFTWARE INC                     -0.3728563438 0.07838962
Healthcare Triangle, Inc.                   -0.4726336038 0.07838962
HEALTHSTREAM INC                            -0.4935393768 0.07838962
HEI INC                                     -0.2920792815 0.07838962
Helo Corp.                                  -0.3600861287 0.07838962
HENSCHEL INC                                -0.5442881444 0.07838962
Hewlett Packard Enterprise Co               -0.4902932747 0.07838962
HITTITE MICROWAVE CORP                      -0.3422508601 0.07838962
hopTo Inc.                                  -0.1022621514 0.07838962
Hortonworks, Inc.                           -0.5141740236 0.07838962
HP INC                                      -0.4474963977 0.07838962
HPR INC                                     -0.3738455465 0.07838962
HTE INC                                     -0.1913836052 0.07838962
HUBBELL INC                                 -0.4309020103 0.07838962
HUBSPOT INC                                 -0.4910630984 0.07838962
HUMMINGBIRD LTD                             -0.3115181431 0.07838962
HUTCHINSON TECHNOLOGY INC                   -0.5804428870 0.07838962
HUYA Inc.                                   -0.4851184290 0.07838962
HYLAND SOFTWARE INC                         -0.4513513497 0.07838962
HYPERION SOLUTIONS CORP                     -0.4304124140 0.07838962
HYTEK MICROSYSTEMS INC                       0.2420733477 0.07838962
I2 TECHNOLOGIES INC                         -0.2523199251 0.07838962
i3 Verticals, Inc.                          -0.2813023165 0.07838962
IBIZ INC                                    -0.4999420221 0.07838962
IC2E International Inc.                     -0.4206035837 0.07838962
ICST INC                                    -0.4475554913 0.07838962
ID SYSTEMS INC                              -0.6400856282 0.07838962
Identiv, Inc.                               -0.3162301745 0.07838962
iDNA, Inc.                                  -0.4959874297 0.07838962
IDS Group, Inc.                             -0.5140254036 0.07838962
IEC ELECTRONICS CORP                        -0.3433922752 0.07838962
IEH Corp                                    -0.4803269193 0.07838962
IENTERTAINMENT NETWORK INC                  -0.3955637784 0.07838962
IGATE CORP                                  -0.5342484854 0.07838962
IHS Inc.                                    -0.4733799876 0.07838962
IHS Markit Ltd.                             -0.5071448263 0.07838962
IMAGEWARE SYSTEMS INC                       -0.4477129305 0.07838962
IMANAGE INC                                 -0.5246193757 0.07838962
IMC Holdings, Inc.                           0.2174216021 0.07838962
IMMERSION CORP                              -0.3568693890 0.07838962
IMP INC                                     -0.3925890942 0.07838962
IMPAC MEDICAL SYSTEMS INC                   -0.4474025564 0.07838962
IMPERVA INC                                 -0.4450571235 0.07838962
IMPINJ INC                                  -0.4593645424 0.07838962
Imprivata Inc                               -0.4878002208 0.07838962
inContact, Inc.                             -0.4378374525 0.07838962
indie Semiconductor, Inc.                   -0.3760546174 0.07838962
INDUS INTERNATIONAL INC                     -0.5983722706 0.07838962
INET TECHNOLOGIES INC                       -0.5789149368 0.07838962
Infinera Corp                               -0.3603355020 0.07838962
INFINITE GROUP INC                          -0.0005631059 0.07838962
INFINITI SOLUTIONS LTD                      -0.3632550574 0.07838962
INFOCUS CORP                                -0.3496718152 0.07838962
